Starting hyperparameter tuning for b25000-0.txt

---------------- Number_of_checks_greedy_H: 138 ------------------------

Total score: 479817, Elapsed time: 9.06 seconds
Number_of_checks_greedy_H: 414, Number_of_checks_greedy_V: 0

Total score: 547773, Elapsed time: 28.04 seconds
H_merge: 45000, V_merge: 0
Number_of_checks_greedy_H: 414, Number_of_checks_greedy_V: 0

Total score: 550137, Elapsed time: 28.13 seconds
H_merge: 50000, V_merge: 0
Number_of_checks_greedy_H: 414, Number_of_checks_greedy_V: 0

---------------- Number_of_checks_greedy_H: 552 ------------------------

Total score: 552912, Elapsed time: 33.60 seconds
H_merge: 250, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 555741, Elapsed time: 33.95 seconds
H_merge: 500, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 558597, Elapsed time: 34.40 seconds
H_merge: 1000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 561483, Elapsed time: 34.54 seconds
H_merge: 1500, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 564429, Elapsed time: 34.94 seconds
H_merge: 3000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 567459, Elapsed time: 36.25 seconds
H_merge: 5000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 570528, Elapsed time: 36.87 seconds
H_merge: 10000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 573648, Elapsed time: 37.09 seconds
H_merge: 15000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 576765, Elapsed time: 36.92 seconds
H_merge: 20000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 579924, Elapsed time: 37.83 seconds
H_merge: 25000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 583083, Elapsed time: 37.54 seconds
H_merge: 30000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 586242, Elapsed time: 37.48 seconds
H_merge: 35000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 589401, Elapsed time: 37.39 seconds
H_merge: 40000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 592560, Elapsed time: 37.34 seconds
H_merge: 45000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

Total score: 595719, Elapsed time: 37.79 seconds
H_merge: 50000, V_merge: 0
Number_of_checks_greedy_H: 552, Number_of_checks_greedy_V: 0

---------------- Number_of_checks_greedy_H: 690 ------------------------

Total score: 598935, Elapsed time: 41.17 seconds
H_merge: 250, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 602220, Elapsed time: 41.30 seconds
H_merge: 500, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 605541, Elapsed time: 41.84 seconds
H_merge: 1000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 608922, Elapsed time: 42.68 seconds
H_merge: 1500, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 612393, Elapsed time: 43.55 seconds
H_merge: 3000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 615975, Elapsed time: 44.42 seconds
H_merge: 5000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 619611, Elapsed time: 45.38 seconds
H_merge: 10000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 623334, Elapsed time: 45.84 seconds
H_merge: 15000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 627045, Elapsed time: 45.91 seconds
H_merge: 20000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 630822, Elapsed time: 46.85 seconds
H_merge: 25000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 634599, Elapsed time: 47.20 seconds
H_merge: 30000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 638376, Elapsed time: 47.14 seconds
H_merge: 35000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 642153, Elapsed time: 46.52 seconds
H_merge: 40000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 645930, Elapsed time: 46.67 seconds
H_merge: 45000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0

Total score: 649707, Elapsed time: 46.57 seconds
H_merge: 50000, V_merge: 0
Number_of_checks_greedy_H: 690, Number_of_checks_greedy_V: 0
