Starting hyperparameter tuning for d05000-4.txt

---------------- Number_of_checks_greedy_H: 150 ------------------------

------------------------------------------- Number_of_checks_greedy_V: 130 -------------------------------------------

Total score: 160033924, Elapsed time: 1.43 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160405380, Elapsed time: 1.71 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160426068, Elapsed time: 1.71 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160446756, Elapsed time: 1.73 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160467444, Elapsed time: 1.73 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160488132, Elapsed time: 1.70 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160508820, Elapsed time: 1.73 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160529463, Elapsed time: 1.49 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160550128, Elapsed time: 1.58 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160570816, Elapsed time: 1.72 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160591504, Elapsed time: 1.71 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160612192, Elapsed time: 1.70 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160632880, Elapsed time: 1.72 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160653568, Elapsed time: 1.71 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160674256, Elapsed time: 1.71 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160694899, Elapsed time: 1.51 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160715564, Elapsed time: 1.57 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160736252, Elapsed time: 1.71 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160756940, Elapsed time: 1.73 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160777628, Elapsed time: 1.71 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160798316, Elapsed time: 1.72 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160819004, Elapsed time: 1.72 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160839692, Elapsed time: 1.71 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160860335, Elapsed time: 1.49 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160881000, Elapsed time: 1.60 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160901688, Elapsed time: 1.71 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160922376, Elapsed time: 1.71 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160943064, Elapsed time: 1.73 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160963752, Elapsed time: 1.71 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 160984440, Elapsed time: 1.71 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161005128, Elapsed time: 1.72 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161025771, Elapsed time: 1.48 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161046436, Elapsed time: 1.57 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161067124, Elapsed time: 1.73 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161087812, Elapsed time: 1.71 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161108500, Elapsed time: 1.73 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161129188, Elapsed time: 1.72 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161149876, Elapsed time: 1.71 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161170564, Elapsed time: 1.72 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161191207, Elapsed time: 1.50 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161211872, Elapsed time: 1.57 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161232560, Elapsed time: 1.70 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161253248, Elapsed time: 1.72 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161273936, Elapsed time: 1.71 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161294624, Elapsed time: 1.71 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161315312, Elapsed time: 1.72 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

Total score: 161336000, Elapsed time: 1.71 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 130

------------------------------------------- Number_of_checks_greedy_V: 260 -------------------------------------------

Total score: 161356558, Elapsed time: 2.00 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161377133, Elapsed time: 2.10 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161397734, Elapsed time: 2.23 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161418335, Elapsed time: 2.25 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161438936, Elapsed time: 2.24 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161459537, Elapsed time: 2.22 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161480138, Elapsed time: 2.25 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161500739, Elapsed time: 2.23 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161521297, Elapsed time: 2.03 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161541872, Elapsed time: 2.10 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161562473, Elapsed time: 2.26 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161583074, Elapsed time: 2.24 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161603675, Elapsed time: 2.23 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161624276, Elapsed time: 2.24 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161644877, Elapsed time: 2.24 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161665478, Elapsed time: 2.24 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161686100, Elapsed time: 2.19 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161706744, Elapsed time: 2.29 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161727411, Elapsed time: 2.42 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161748078, Elapsed time: 2.43 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161768745, Elapsed time: 2.41 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161789412, Elapsed time: 2.42 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161810079, Elapsed time: 2.43 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161830746, Elapsed time: 2.43 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161851368, Elapsed time: 2.20 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161872012, Elapsed time: 2.27 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161892679, Elapsed time: 2.42 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161913346, Elapsed time: 2.42 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161934013, Elapsed time: 2.43 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161954680, Elapsed time: 2.43 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161975347, Elapsed time: 2.43 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 161996014, Elapsed time: 2.42 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162016636, Elapsed time: 2.21 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162037280, Elapsed time: 2.28 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162057947, Elapsed time: 2.42 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162078614, Elapsed time: 2.41 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162099281, Elapsed time: 2.42 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162119948, Elapsed time: 2.45 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162140615, Elapsed time: 2.41 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162161282, Elapsed time: 2.41 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162181904, Elapsed time: 2.19 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162202548, Elapsed time: 2.29 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162223215, Elapsed time: 2.41 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162243882, Elapsed time: 2.47 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162264549, Elapsed time: 2.42 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162285216, Elapsed time: 2.43 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162305883, Elapsed time: 2.41 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162326550, Elapsed time: 2.42 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162347172, Elapsed time: 2.18 seconds
H_merge: 500, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162367816, Elapsed time: 2.29 seconds
H_merge: 1000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162388483, Elapsed time: 2.40 seconds
H_merge: 5000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162409150, Elapsed time: 2.42 seconds
H_merge: 10000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162429817, Elapsed time: 2.42 seconds
H_merge: 20000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162450484, Elapsed time: 2.41 seconds
H_merge: 30000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162471151, Elapsed time: 2.43 seconds
H_merge: 40000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162491818, Elapsed time: 2.44 seconds
H_merge: 50000, V_merge: 40000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162512440, Elapsed time: 2.21 seconds
H_merge: 500, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162533084, Elapsed time: 2.26 seconds
H_merge: 1000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162553751, Elapsed time: 2.44 seconds
H_merge: 5000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162574418, Elapsed time: 2.41 seconds
H_merge: 10000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162595085, Elapsed time: 2.44 seconds
H_merge: 20000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162615752, Elapsed time: 2.41 seconds
H_merge: 30000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162636419, Elapsed time: 2.43 seconds
H_merge: 40000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

Total score: 162657086, Elapsed time: 2.41 seconds
H_merge: 50000, V_merge: 50000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 260

------------------------------------------- Number_of_checks_greedy_V: 390 -------------------------------------------

Total score: 162677586, Elapsed time: 2.47 seconds
H_merge: 500, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162698103, Elapsed time: 2.53 seconds
H_merge: 1000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162718646, Elapsed time: 2.69 seconds
H_merge: 5000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162739189, Elapsed time: 2.68 seconds
H_merge: 10000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162759732, Elapsed time: 2.70 seconds
H_merge: 20000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162780275, Elapsed time: 2.70 seconds
H_merge: 30000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162800818, Elapsed time: 2.71 seconds
H_merge: 40000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162821361, Elapsed time: 2.70 seconds
H_merge: 50000, V_merge: 500
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162841861, Elapsed time: 2.47 seconds
H_merge: 500, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162862378, Elapsed time: 2.56 seconds
H_merge: 1000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162882921, Elapsed time: 2.72 seconds
H_merge: 5000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162903464, Elapsed time: 2.68 seconds
H_merge: 10000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162924007, Elapsed time: 2.72 seconds
H_merge: 20000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162944550, Elapsed time: 2.67 seconds
H_merge: 30000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162965093, Elapsed time: 2.72 seconds
H_merge: 40000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 162985636, Elapsed time: 2.67 seconds
H_merge: 50000, V_merge: 1000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163006152, Elapsed time: 2.78 seconds
H_merge: 500, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163026690, Elapsed time: 2.85 seconds
H_merge: 1000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163047251, Elapsed time: 3.01 seconds
H_merge: 5000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163067812, Elapsed time: 3.03 seconds
H_merge: 10000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163088373, Elapsed time: 2.99 seconds
H_merge: 20000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163108934, Elapsed time: 3.01 seconds
H_merge: 30000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163129495, Elapsed time: 2.99 seconds
H_merge: 40000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163150056, Elapsed time: 3.00 seconds
H_merge: 50000, V_merge: 5000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163170572, Elapsed time: 2.79 seconds
H_merge: 500, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163191110, Elapsed time: 2.84 seconds
H_merge: 1000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163211671, Elapsed time: 3.00 seconds
H_merge: 5000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163232232, Elapsed time: 3.00 seconds
H_merge: 10000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163252793, Elapsed time: 2.99 seconds
H_merge: 20000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163273354, Elapsed time: 3.01 seconds
H_merge: 30000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163293915, Elapsed time: 2.98 seconds
H_merge: 40000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163314476, Elapsed time: 3.00 seconds
H_merge: 50000, V_merge: 10000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163334992, Elapsed time: 2.76 seconds
H_merge: 500, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163355530, Elapsed time: 2.87 seconds
H_merge: 1000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163376091, Elapsed time: 3.00 seconds
H_merge: 5000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163396652, Elapsed time: 3.01 seconds
H_merge: 10000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163417213, Elapsed time: 3.00 seconds
H_merge: 20000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163437774, Elapsed time: 3.00 seconds
H_merge: 30000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163458335, Elapsed time: 3.02 seconds
H_merge: 40000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163478896, Elapsed time: 2.98 seconds
H_merge: 50000, V_merge: 20000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163499412, Elapsed time: 2.77 seconds
H_merge: 500, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163519950, Elapsed time: 2.88 seconds
H_merge: 1000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163540511, Elapsed time: 2.99 seconds
H_merge: 5000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163561072, Elapsed time: 2.99 seconds
H_merge: 10000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163581633, Elapsed time: 2.98 seconds
H_merge: 20000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163602194, Elapsed time: 3.01 seconds
H_merge: 30000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163622755, Elapsed time: 2.99 seconds
H_merge: 40000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163643316, Elapsed time: 3.00 seconds
H_merge: 50000, V_merge: 30000
Number_of_checks_greedy_H: 150, Number_of_checks_greedy_V: 390

Total score: 163663832, Elapsed time: 2.79 seconds
H_merge: 500, V_merge: 40000
